id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-158184,2021-06-03,000001,Vente,1500000,25,,RUE DE LA VILLE ES COURS,8891,35400,35288,Saint-Malo,35,,,35288000BY0339,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,3754,0,S,sols,,,13002,-1.977425,48.63566
2021-158184,2021-06-03,000001,Vente,1500000,25,,RUE DE LA VILLE ES COURS,8891,35400,35288,Saint-Malo,35,,,35288000BZ0265,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1516,0,S,sols,,,14080,-1.977049,48.635383
2021-158184,2021-06-03,000001,Vente,1500000,25,,RUE DE LA VILLE ES COURS,8891,35400,35288,Saint-Malo,35,,,35288000BZ0265,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1777,0,S,sols,,,14080,-1.977049,48.635383
2021-158184,2021-06-03,000001,Vente,1500000,25,,RUE DE LA VILLE ES COURS,8891,35400,35288,Saint-Malo,35,,,35288000BZ0265,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,2289,0,S,sols,,,14080,-1.977049,48.635383
2021-158185,2021-06-15,000001,Vente,380000,8,,PL CHARCOT,1500,35400,35288,Saint-Malo,35,,,35288000BM1113,,,2,78.78,,,,,,,,,1,2,Appartement,63,3,,,,,,-2.01885,48.639963
2021-158185,2021-06-15,000001,Vente,380000,8,,PL CHARCOT,1500,35400,35288,Saint-Malo,35,,,35288000BM1113,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.01885,48.639963
2021-158186,2021-06-03,000001,Vente,955560,20,,RUE CLAUDE BERNARD,1820,35400,35288,Saint-Malo,35,,,35288000CA0562,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,6520,0,S,sols,,,6745,-1.988474,48.651581
2021-158187,2021-06-03,000001,Vente,320000,17,,RUE DU BOURNAY,1030,35400,35288,Saint-Malo,35,,,35288000CI0116,,,1,,7,118.28,,,,,,,2,3,Dépendance,,0,,,,,,-2.002998,48.622484
2021-158187,2021-06-03,000001,Vente,320000,17,,RUE DU BOURNAY,1030,35400,35288,Saint-Malo,35,,,35288000CI0116,,,101,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.002998,48.622484
2021-158187,2021-06-03,000001,Vente,320000,17,,RUE DU BOURNAY,1030,35400,35288,Saint-Malo,35,,,35288000CI0116,,,1,,7,118.28,,,,,,,2,2,Appartement,71,3,,,,,,-2.002998,48.622484
2021-158191,2021-06-11,000001,Vente,572000,42,,RUE ERNEST RENAN,2880,35400,35288,Saint-Malo,35,,,35288000AK0240,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,202,-2.0039,48.649871
2021-158191,2021-06-11,000001,Vente,572000,42,,RUE ERNEST RENAN,2880,35400,35288,Saint-Malo,35,,,35288000AK0240,,,,,,,,,,,,,0,1,Maison,140,4,S,sols,,,202,-2.0039,48.649871
2021-158203,2021-06-21,000001,Vente,6000,,,LA CROTELLE,B667,35400,35288,Saint-Malo,35,,,352880000P0991,,,,,,,,,,,,,0,,,,,S,sols,,,12,-1.964406,48.684627
2021-158205,2021-06-23,000001,Vente en l'état futur d'achèvement,245000,1,,BD SAINT MICH DES SABLONS,7790,35400,35288,Saint-Malo,35,,,352880000N0261,,,34,,,,,,,,,,1,,,,,,,,,,-1.973187,48.68084
2021-158205,2021-06-23,000001,Vente en l'état futur d'achèvement,245000,1,,BD SAINT MICH DES SABLONS,7790,35400,35288,Saint-Malo,35,,,352880000N0261,,,13,,,,,,,,,,1,,,,,,,,,,-1.973187,48.68084
2021-158207,2021-06-19,000001,Vente,258000,19,,AV ROUSSIN HARRINGTON,7630,35400,35288,Saint-Malo,35,,,35288000AM0637,,,1,51.61,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.999106,48.65473
2021-158207,2021-06-19,000001,Vente,258000,19,,AV ROUSSIN HARRINGTON,7630,35400,35288,Saint-Malo,35,,,35288000AM0637,,,1,51.61,,,,,,,,,1,2,Appartement,59,3,,,,,,-1.999106,48.65473
2021-158207,2021-06-19,000001,Vente,258000,19,,AV ROUSSIN HARRINGTON,7630,35400,35288,Saint-Malo,35,,,35288000AM0638,,,,,,,,,,,,,0,,,,,S,sols,,,7,-1.999037,48.654787
2021-158207,2021-06-19,000001,Vente,258000,19,,AV ROUSSIN HARRINGTON,7630,35400,35288,Saint-Malo,35,,,35288000AM0639,,,,,,,,,,,,,0,,,,,S,sols,,,56,-1.99899,48.654763
2021-158209,2021-06-23,000001,Vente,129750,4,A,RUE DU BOIS HERVEAU,0909,35400,35288,Saint-Malo,35,,,35288000AP0316,,,20,14.7,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.991928,48.642046
2021-158209,2021-06-23,000001,Vente,129750,4,A,RUE DU BOIS HERVEAU,0909,35400,35288,Saint-Malo,35,,,35288000AP0316,,,60,32.39,,,,,,,,,1,2,Appartement,32,1,,,,,,-1.991928,48.642046
2021-158209,2021-06-23,000001,Vente,129750,4,A,RUE DU BOIS HERVEAU,0909,35400,35288,Saint-Malo,35,,,35288000AP0316,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.991928,48.642046
2021-158214,2021-06-14,000001,Vente,73831,34,,BD TREHOUARD,8380,35400,35288,Saint-Malo,35,,,35288000BV0108,,,4,26.1,,,,,,,,,1,2,Appartement,29,2,,,,,,-2.003518,48.636157
2021-158215,2021-06-07,000001,Vente,390125,15,,RUE GUILLEVIC,4009,35400,35288,Saint-Malo,35,,,35288000VN0568,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,414,-1.970636,48.648438
2021-158216,2021-06-21,000001,Vente,420000,3,,ALL DE LA FREGATE,3320,35400,35288,Saint-Malo,35,,,352880000G0666,,,,,,,,,,,,,0,1,Maison,151,7,S,sols,,,479,-1.98097,48.665468
2021-158220,2021-06-04,000001,Vente,245000,4,,AV DU REVEREND PERE UMBRICHT,7340,35400,35288,Saint-Malo,35,,,35288000AM0510,,,1,,11,58.46,,,,,,,2,2,Appartement,63,1,,,,,,-1.996045,48.657098
2021-158227,2021-06-24,000001,Vente,320000,42,,RUE DE LA BALUE,0510,35400,35288,Saint-Malo,35,,,35288000BS0580,,,97,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.00339,48.626811
2021-158227,2021-06-24,000001,Vente,320000,42,,RUE DE LA BALUE,0510,35400,35288,Saint-Malo,35,,,35288000BS0580,,,42,90.85,,,,,,,,,1,2,Appartement,90,4,,,,,,-2.00339,48.626811
2021-158230,2021-06-25,000001,Vente,393100,13,,IMP MARC CHAGALL,5316,35400,35288,Saint-Malo,35,,,35288000DC0633,,,,,,,,,,,,,0,1,Maison,103,6,S,sols,,,467,-1.960101,48.614599
2021-158230,2021-06-25,000001,Vente,393100,13,,IMP MARC CHAGALL,5316,35400,35288,Saint-Malo,35,,,35288000DC0633,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,11,0,S,sols,,,467,-1.960101,48.614599
2021-158232,2021-06-30,000001,Vente,163300,9,,RUE DES QUATRE PAVILLONS,7150,35400,35288,Saint-Malo,35,,,35288000BN0589,,,13,55.49,,,,,,,,,1,2,Appartement,56,3,,,,,,-2.009776,48.639045
2021-158232,2021-06-30,000001,Vente,163300,9,,RUE DES QUATRE PAVILLONS,7150,35400,35288,Saint-Malo,35,,,35288000BN0589,,,13,55.49,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.009776,48.639045
2021-158232,2021-06-30,000001,Vente,163300,9,,RUE DES QUATRE PAVILLONS,7150,35400,35288,Saint-Malo,35,,,35288000BN0589,,,13,55.49,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.009776,48.639045
2021-158234,2021-06-17,000001,Vente,620000,10,,RUE VILLE PEPIN,9020,35400,35288,Saint-Malo,35,,,35288000BM0711,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,188,-2.016165,48.636907
2021-158234,2021-06-17,000001,Vente,620000,3,,VC DU BON PASTEUR,0925,35400,35288,Saint-Malo,35,,,35288000BM1224,,,1050,,,,,,,,,,1,2,Appartement,91,2,,,,,,-2.016151,48.637036
2021-158234,2021-06-17,000001,Vente,620000,10,,RUE VILLE PEPIN,9020,35400,35288,Saint-Malo,35,,,35288000BM1224,,,1049,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.016151,48.637036
2021-158234,2021-06-17,000001,Vente,620000,10,,RUE VILLE PEPIN,9020,35400,35288,Saint-Malo,35,,,35288000BM1224,,,1047,,1048,,,,,,,,2,4,Local industriel. commercial ou assimilé,140,0,,,,,,-2.016151,48.637036
2021-158238,2021-06-30,000001,Vente,275000,4,,RUE DU CHAT QUI DANSE,1660,35400,35288,Saint-Malo,35,,,35288000AC0215,,,20,,40,47.98,,,,,,,2,3,Dépendance,,0,,,,,,-2.027407,48.650413
2021-158238,2021-06-30,000001,Vente,275000,4,,RUE DU CHAT QUI DANSE,1660,35400,35288,Saint-Malo,35,,,35288000AC0215,,,20,,40,47.98,,,,,,,2,2,Appartement,53,2,,,,,,-2.027407,48.650413
2021-158240,2021-06-03,000001,Vente,190000,12,,RUE DE TERRE NEUVE,8130,35400,35288,Saint-Malo,35,,,35288000BN0612,,,,,,,,,,,,,0,1,Maison,45,3,S,sols,,,38,-2.013632,48.635345
2021-158245,2021-06-30,000001,Vente,101000,13,,RUE DES VIEUX REMPARTS,8740,35400,35288,Saint-Malo,35,,,35288000AB0233,,,11,15.12,,,,,,,,,1,2,Appartement,16,1,,,,,,-2.026394,48.647067
2021-158249,2021-06-30,000001,Vente,323000,8,,BD VILLEBOIS MAREUIL,8840,35400,35288,Saint-Malo,35,,,35288000AK0432,,,211,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.007515,48.650635
2021-158249,2021-06-30,000001,Vente,323000,6,,BD VILLEBOIS MAREUIL,8840,35400,35288,Saint-Malo,35,,,35288000AK0602,,,4,,,,,,,,,,1,2,Appartement,146,4,,,,,,-2.007721,48.65074
2021-158254,2021-06-25,000001,Vente,125600,9,,RUE PAUL BERT,6200,35400,35288,Saint-Malo,35,,,35288000AK0761,,,11,27.85,3,,,,,,,,2,3,Dépendance,,0,,,,,,-2.0037,48.649663
2021-158254,2021-06-25,000001,Vente,125600,9,,RUE PAUL BERT,6200,35400,35288,Saint-Malo,35,,,35288000AK0761,,,11,27.85,3,,,,,,,,2,2,Appartement,29,1,,,,,,-2.0037,48.649663
2021-158262,2021-06-08,000001,Vente,400000,5,,RUE SAINTE MARGUERITE,7930,35400,35288,Saint-Malo,35,,,35288000AC0107,,,14,64.97,,,,,,,,,1,4,Local industriel. commercial ou assimilé,71,0,,,,,,-2.023831,48.650044
2021-158264,2021-06-08,000001,Vente,349000,9,,RUE DES FORGEURS,3210,35400,35288,Saint-Malo,35,,,35288000AB0343,,,22,,42,79.7,,,,,,,2,2,Appartement,80,4,,,,,,-2.025239,48.647696
2021-158264,2021-06-08,000001,Vente,349000,9,,RUE DES FORGEURS,3210,35400,35288,Saint-Malo,35,,,35288000AB0343,,,22,,42,79.7,,,,,,,2,3,Dépendance,,0,,,,,,-2.025239,48.647696
2021-158265,2021-06-09,000001,Vente,200000,9003,,RUE DES CYPRES,2355,35400,35288,Saint-Malo,35,,,352880000M0472,,,16,,,,,,,,,,1,1,Maison,37,3,,,,,,-1.979399,48.679204
2021-158267,2021-06-11,000001,Vente en l'état futur d'achèvement,208000,15,B,RUE PIERRE LEGAVRE,6550,35400,35288,Saint-Malo,35,,,352880000E0212,,,82,,,,,,,,,,1,,,,,,,,,,-1.980715,48.655743
2021-158267,2021-06-11,000001,Vente en l'état futur d'achèvement,208000,15,B,RUE PIERRE LEGAVRE,6550,35400,35288,Saint-Malo,35,,,352880000E0212,,,31,,,,,,,,,,1,,,,,,,,,,-1.980715,48.655743
2021-158268,2021-06-14,000001,Vente,275000,18,,RUE DES ANTILLES,0320,35400,35288,Saint-Malo,35,,,35288000BO0095,,,,,,,,,,,,,0,1,Maison,71,5,S,sols,,,475,-1.999637,48.639646
2021-158277,2021-06-08,000001,Vente,302000,54,,RUE GENERAL LOUIS DE TORQUAT,3503,35400,35288,Saint-Malo,35,,,35288000VD0291,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.969388,48.665013
2021-158277,2021-06-08,000001,Vente,302000,54,,RUE GENERAL LOUIS DE TORQUAT,3503,35400,35288,Saint-Malo,35,,,35288000VD0291,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.969388,48.665013
2021-158277,2021-06-08,000001,Vente,302000,54,,RUE GENERAL LOUIS DE TORQUAT,3503,35400,35288,Saint-Malo,35,,,35288000VD0291,,,11,,,,,,,,,,1,2,Appartement,77,4,,,,,,-1.969388,48.665013
2021-158279,2021-06-08,000001,Vente,175000,2,,RUE D ANJOU,0312,35400,35288,Saint-Malo,35,,,35288000AW0192,,,12,,42,63.51,,,,,,,2,3,Dépendance,,0,,,,,,-2.005292,48.645875
2021-158279,2021-06-08,000001,Vente,175000,12,,RUE D ANJOU,0312,35400,35288,Saint-Malo,35,,,35288000AW0192,,,401,,449,,450,,,,,,3,3,Dépendance,,0,,,,,,-2.005292,48.645875
2021-158279,2021-06-08,000001,Vente,175000,8,,RUE D ANJOU,0312,35400,35288,Saint-Malo,35,,,35288000AW0192,,,309,,322,,,,,,,,2,3,Dépendance,,0,,,,,,-2.005292,48.645875
2021-158279,2021-06-08,000001,Vente,175000,4,,RUE D ANJOU,0312,35400,35288,Saint-Malo,35,,,35288000AW0192,,,102,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.005292,48.645875
2021-158279,2021-06-08,000001,Vente,175000,2,,RUE D ANJOU,0312,35400,35288,Saint-Malo,35,,,35288000AW0192,,,12,,42,63.51,,,,,,,2,2,Appartement,65,3,,,,,,-2.005292,48.645875
2021-158279,2021-06-08,000001,Vente,175000,6,,RUE D ANJOU,0312,35400,35288,Saint-Malo,35,,,35288000AW0192,,,219,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.005292,48.645875
2021-158279,2021-06-08,000001,Vente,175000,2,,RUE D ANJOU,0312,35400,35288,Saint-Malo,35,,,35288000AW0192,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.005292,48.645875
2021-158282,2021-06-17,000001,Vente,600000,7,,RUE VINCENT DE GOURNAY,9070,35400,35288,Saint-Malo,35,,,35288000AC0181,,,,,,,,,,,,,0,2,Appartement,72,3,S,sols,,,126,-2.027575,48.648785
2021-158282,2021-06-17,000001,Vente,600000,7,,RUE VINCENT DE GOURNAY,9070,35400,35288,Saint-Malo,35,,,35288000AC0181,,,,,,,,,,,,,0,2,Appartement,27,2,S,sols,,,126,-2.027575,48.648785
2021-158282,2021-06-17,000001,Vente,600000,7,,RUE VINCENT DE GOURNAY,9070,35400,35288,Saint-Malo,35,,,35288000AC0181,,,,,,,,,,,,,0,2,Appartement,72,3,S,sols,,,126,-2.027575,48.648785
2021-158282,2021-06-17,000001,Vente,600000,7,,RUE VINCENT DE GOURNAY,9070,35400,35288,Saint-Malo,35,,,35288000AC0181,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,126,-2.027575,48.648785
2021-158282,2021-06-17,000001,Vente,600000,7,,RUE VINCENT DE GOURNAY,9070,35400,35288,Saint-Malo,35,,,35288000AC0181,,,,,,,,,,,,,0,2,Appartement,72,2,S,sols,,,126,-2.027575,48.648785
2021-158282,2021-06-17,000001,Vente,600000,10,,RUE DU BOYER,1090,35400,35288,Saint-Malo,35,,,35288000AC0301,,3,,,,,,,,,,,0,,,,,,,,,,-2.027639,48.648797
2021-158284,2021-05-31,000001,Vente en l'état futur d'achèvement,358000,37,,RUE DE L ETRIER,2970,35400,35288,Saint-Malo,35,,,35288000BO0072,,,34,,,,,,,,,,1,,,,,,,,,,-2.000833,48.64007
2021-158284,2021-05-31,000001,Vente en l'état futur d'achèvement,358000,37,,RUE DE L ETRIER,2970,35400,35288,Saint-Malo,35,,,35288000BO0072,,,117,,,,,,,,,,1,,,,,,,,,,-2.000833,48.64007
2021-158284,2021-05-31,000001,Vente en l'état futur d'achèvement,358000,37,,RUE DE L ETRIER,2970,35400,35288,Saint-Malo,35,,,35288000BO0072,,,33,,,,,,,,,,1,,,,,,,,,,-2.000833,48.64007
2021-158286,2021-06-23,000001,Vente en l'état futur d'achèvement,211000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,70,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-158286,2021-06-23,000001,Vente en l'état futur d'achèvement,211000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,177,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-158287,2021-06-21,000001,Vente,300000,18,,PL DU CANADA,1299,35400,35288,Saint-Malo,35,,,352880000N0327,,,3,89.26,7,,,,,,,,2,3,Dépendance,,0,,,,,,-1.968213,48.6813
2021-158287,2021-06-21,000001,Vente,300000,18,,PL DU CANADA,1299,35400,35288,Saint-Malo,35,,,352880000N0327,,,3,89.26,7,,,,,,,,2,2,Appartement,85,4,,,,,,-1.968213,48.6813
2021-158287,2021-06-21,000001,Vente,300000,,,PL DU CANADA,1299,35400,35288,Saint-Malo,35,,,352880000N0331,,,,,,,,,,,,,0,,,,,S,sols,,,121,-1.968369,48.681329
2021-158288,2021-06-24,000001,Vente,235000,4,,RUE DU CHAT QUI DANSE,1660,35400,35288,Saint-Malo,35,,,35288000AC0215,,,13,,21,,48,,49,,,,4,3,Dépendance,,0,,,,,,-2.027407,48.650413
2021-158288,2021-06-24,000001,Vente,235000,4,,RUE DU CHAT QUI DANSE,1660,35400,35288,Saint-Malo,35,,,35288000AC0215,,,13,,21,,48,,49,,,,4,2,Appartement,64,3,,,,,,-2.027407,48.650413
2021-158288,2021-06-24,000001,Vente,235000,2,,RUE DU CHAT QUI DANSE,1660,35400,35288,Saint-Malo,35,,,35288000AC0215,,,47,61.48,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.027407,48.650413
2021-158288,2021-06-24,000001,Vente,235000,4,,RUE DU CHAT QUI DANSE,1660,35400,35288,Saint-Malo,35,,,35288000AC0215,,,13,,21,,48,,49,,,,4,3,Dépendance,,0,,,,,,-2.027407,48.650413
2021-158291,2021-06-23,000001,Vente en l'état futur d'achèvement,475000,1,,BD SAINT MICH DES SABLONS,7790,35400,35288,Saint-Malo,35,,,352880000N0261,,,39,,,,,,,,,,1,,,,,,,,,,-1.973187,48.68084
2021-158291,2021-06-23,000001,Vente en l'état futur d'achèvement,475000,1,,BD SAINT MICH DES SABLONS,7790,35400,35288,Saint-Malo,35,,,352880000N0261,,,28,,,,,,,,,,1,,,,,,,,,,-1.973187,48.68084
2021-158291,2021-06-23,000001,Vente en l'état futur d'achèvement,475000,1,,BD SAINT MICH DES SABLONS,7790,35400,35288,Saint-Malo,35,,,352880000N0261,,,14,,,,,,,,,,1,,,,,,,,,,-1.973187,48.68084
2021-158296,2021-06-09,000001,Vente,90000,3,,RUE DU COLLEGE,1890,35400,35288,Saint-Malo,35,,,35288000AC0139,,,55,21.7,,,,,,,,,1,2,Appartement,21,1,,,,,,-2.02523,48.650121
2021-158299,2021-06-28,000001,Vente,214070,2,,RUE CANAL DE MER BONNE,1310,35400,35288,Saint-Malo,35,,,35288000AC0102,,,32,43.21,37,,,,,,,,2,3,Dépendance,,0,,,,,,-2.0246,48.650296
2021-158299,2021-06-28,000001,Vente,214070,2,,RUE CANAL DE MER BONNE,1310,35400,35288,Saint-Malo,35,,,35288000AC0102,,,32,43.21,37,,,,,,,,2,2,Appartement,45,2,,,,,,-2.0246,48.650296
2021-158300,2021-06-29,000001,Vente,2000000,63,,CHS DU SILLON,8040,35400,35288,Saint-Malo,35,,,35288000AL0040,,,,,,,,,,,,,0,1,Maison,167,7,S,sols,,,255,-2.005113,48.655934
2021-158302,2021-06-10,000001,Vente,260000,22,,RUE ANITA CONTI,0311,35400,35288,Saint-Malo,35,,,35288000AW0351,,,114,67.66,,,,,,,,,1,2,Appartement,67,3,,,,,,-2.006345,48.646282
2021-158302,2021-06-10,000001,Vente,260000,22,,RUE ANITA CONTI,0311,35400,35288,Saint-Malo,35,,,35288000AW0351,,,140,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.006345,48.646282
2021-158303,2021-06-10,000001,Vente,500000,16,,AV ROBERT SURCOUF,7410,35400,35288,Saint-Malo,35,,,35288000AM0191,,,,,,,,,,,,,0,1,Maison,58,4,S,sols,,,202,-1.995508,48.658902
2021-158303,2021-06-10,000001,Vente,500000,16,,AV ROBERT SURCOUF,7410,35400,35288,Saint-Malo,35,,,35288000AM0191,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,202,-1.995508,48.658902
2021-158311,2021-06-11,000001,Vente en l'état futur d'achèvement,174000,15,B,RUE PIERRE LEGAVRE,6550,35400,35288,Saint-Malo,35,,,352880000E0212,,,11,,,,,,,,,,1,,,,,,,,,,-1.980715,48.655743
2021-158311,2021-06-11,000001,Vente en l'état futur d'achèvement,174000,15,B,RUE PIERRE LEGAVRE,6550,35400,35288,Saint-Malo,35,,,352880000E0212,,,78,,,,,,,,,,1,,,,,,,,,,-1.980715,48.655743
2021-158312,2021-06-11,000001,Vente,550000,9,,RUE DE LA CORNE DE CERF,2070,35400,35288,Saint-Malo,35,,,35288000AC0053,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,320,0,S,sols,,,92,-2.024865,48.650773
2021-158313,2021-06-17,000001,Vente en l'état futur d'achèvement,570000,18,,RUE CONSTANTINE,2000,35400,35288,Saint-Malo,35,,,35288000BN0149,,,36,,,,,,,,,,1,,,,,,,,,,-2.011402,48.635405
2021-158313,2021-06-17,000001,Vente en l'état futur d'achèvement,570000,18,,RUE CONSTANTINE,2000,35400,35288,Saint-Malo,35,,,35288000BN0149,,,34,,,,,,,,,,1,,,,,,,,,,-2.011402,48.635405
2021-158313,2021-06-17,000001,Vente en l'état futur d'achèvement,570000,18,,RUE CONSTANTINE,2000,35400,35288,Saint-Malo,35,,,35288000BN0149,,,51,,,,,,,,,,1,,,,,,,,,,-2.011402,48.635405
2021-158315,2021-06-17,000001,Vente en l'état futur d'achèvement,245000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,81,,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-158315,2021-06-17,000001,Vente en l'état futur d'achèvement,245000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,36,,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-158316,2021-06-29,000001,Vente,336130,12,B,CHE DES OLIVIERS,6077,35400,35288,Saint-Malo,35,,,352880000E0619,,,38,86.32,,,,,,,,,1,2,Appartement,87,4,,,,,,-1.974522,48.654083
2021-158316,2021-06-29,000001,Vente,336130,12,,CHE DES OLIVIERS,6077,35400,35288,Saint-Malo,35,,,352880000E0619,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.974522,48.654083
2021-158318,2021-06-28,000001,Vente en l'état futur d'achèvement,188000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,79,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-158318,2021-06-28,000001,Vente en l'état futur d'achèvement,188000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,189,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-158319,2021-06-14,000001,Vente,170000,2,,PL AUX HERBES,4320,35400,35288,Saint-Malo,35,,,35288000AB0300,,,1,,15,41.54,,,,,,,2,3,Dépendance,,0,,,,,,-2.026616,48.648554
2021-158319,2021-06-14,000001,Vente,170000,2,,PL AUX HERBES,4320,35400,35288,Saint-Malo,35,,,35288000AB0300,,,1,,15,41.54,,,,,,,2,2,Appartement,41,2,,,,,,-2.026616,48.648554
2021-158325,2021-06-14,000001,Vente,190000,6,,RUE DE LA CORNE DE CERF,2070,35400,35288,Saint-Malo,35,,,35288000AC0271,,,4,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,79,0,,,,,,-2.024926,48.650274
2021-158326,2021-06-25,000001,Vente en l'état futur d'achèvement,300000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,119,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-158326,2021-06-25,000001,Vente en l'état futur d'achèvement,300000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,95,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-158326,2021-06-25,000001,Vente en l'état futur d'achèvement,300000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,45,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-158328,2021-06-25,000001,Vente en l'état futur d'achèvement,280000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,135,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-158328,2021-06-25,000001,Vente en l'état futur d'achèvement,280000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,24,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-158342,2021-06-10,000001,Vente,700000,6,,RUE D ALET,0140,35400,35288,Saint-Malo,35,,,35288000BL0279,,,12,75.57,21,,,,,,,,2,3,Dépendance,,0,,,,,,-2.025923,48.634987
2021-158342,2021-06-10,000001,Vente,700000,6,,RUE D ALET,0140,35400,35288,Saint-Malo,35,,,35288000BL0279,,,12,75.57,21,,,,,,,,2,2,Appartement,81,3,,,,,,-2.025923,48.634987
2021-158343,2021-06-30,000001,Vente,180000,13,B,RUE AUGUSTIN FRESNEL,0450,35400,35288,Saint-Malo,35,,,35288000CA0804,,,65,41.93,,,,,,,,,1,2,Appartement,42,2,,,,,,-1.989816,48.650426
2021-158343,2021-06-30,000001,Vente,180000,13,B,RUE AUGUSTIN FRESNEL,0450,35400,35288,Saint-Malo,35,,,35288000CA0804,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.989816,48.650426
2021-158344,2021-06-30,000001,Vente,265960,13,,RUE DES CHEVREFEUILLES,1746,35400,35288,Saint-Malo,35,,,35288000BW1200,,,,,,,,,,,,,0,1,Maison,116,5,S,sols,,,288,-1.988289,48.634813
2021-158359,2021-06-23,000001,Vente,170000,19,,RUE NICOLAS BOUVIER,3001,35400,35288,Saint-Malo,35,,,35288000AW0345,,,1121,,,,,,,,,,1,2,Appartement,42,2,,,,,,-2.006791,48.647649
2021-158372,2021-06-15,000001,Vente,370000,4,,RUE BOUGAINVILLE,0990,35400,35288,Saint-Malo,35,,,35288000BN0217,,,2,,3,,5,47.52,,,,,3,3,Dépendance,,0,,,,,,-2.013945,48.635789
